url,college,from,dob,weight,to,active,position,height
http://www.basketball-reference.com/players/m/mcginge01.html,Indiana University,1972,12-8-1950,235,1982,False,F-C,6-8
http://www.basketball-reference.com/players/m/mcglojo01.html,Indiana University,1966,10-6-1943,205,1976,False,G-F,6-5
http://www.basketball-reference.com/players/m/mcgratr01.html,NA,1998,24-5-1979,210,2012,False,F-G,6-8
http://www.basketball-reference.com/players/m/mcgregi01.html,Wake Forest University,1972,14-6-1949,240,1972,False,F,6-8
http://www.basketball-reference.com/players/m/mcgriel01.html,Creighton University,1968,21-8-1942,225,1969,False,C,6-9
http://www.basketball-reference.com/players/m/mcguial01.html,St. John's University,1952,7-9-1928,180,1955,False,G-F,6-2
http://www.basketball-reference.com/players/m/mcguial02.html,Marquette University,1974,10-7-1951,175,1974,False,G,6-3
http://www.basketball-reference.com/players/m/mcguidi01.html,St. John's University,1950,25-1-1926,180,1960,False,G,6-0
http://www.basketball-reference.com/players/m/mcguido01.html,"California State University, Fresno",2008,20-10-1985,220,2013,True,F,6-9
http://www.basketball-reference.com/players/m/mchalke01.html,University of Minnesota,1981,19-12-1957,210,1993,False,F-C,6-10
http://www.basketball-reference.com/players/m/mcharma01.html,North Carolina Agricultural and Technical State University,1968,1-8-1942,185,1970,False,G-F,6-3
http://www.basketball-reference.com/players/m/mcilvji01.html,Marquette University,1995,30-7-1972,240,2001,False,C,7-1
http://www.basketball-reference.com/players/m/mcinnje01.html,University of North Carolina,1997,22-10-1974,190,2008,False,G,6-4
http://www.basketball-reference.com/players/m/mcintke01.html,Eastern Michigan University,1972,21-1-1949,225,1975,False,F,6-7
http://www.basketball-reference.com/players/m/mcintbo01.html,St. John's University,1968,23-1-1944,215,1970,False,F,6-6
http://www.basketball-reference.com/players/m/mckeeje01.html,Ohio University,1970,4-8-1946,190,1970,False,G,6-3
http://www.basketball-reference.com/players/m/mckenke01.html,Creighton University,1982,8-1-1959,195,1988,False,G-F,6-5
http://www.basketball-reference.com/players/m/mckenfo01.html,Loyola Marymount University,1987,16-2-1963,200,1987,False,F,6-7
http://www.basketball-reference.com/players/m/mckenst01.html,New York University,1968,6-10-1944,195,1974,False,F-G,6-5
http://www.basketball-reference.com/players/m/mckeyde01.html,University of Alabama,1988,10-10-1966,205,2002,False,F-C,6-9
http://www.basketball-reference.com/players/m/mckieaa01.html,Temple University,1995,2-10-1972,209,2007,False,G,6-5
http://www.basketball-reference.com/players/m/mckinbi01.html,Northwestern University,1979,5-6-1955,160,1986,False,G,6-0
http://www.basketball-reference.com/players/m/mckinbo01.html,University of North Carolina,1947,1-1-1919,185,1952,False,F-C,6-6
http://www.basketball-reference.com/players/m/mckinca01.html,Southern Methodist University,1990,21-10-1964,190,1992,False,G,6-4
http://www.basketball-reference.com/players/m/mclembe01.html,University of Kansas,2014,11-2-1993,195,2016,True,G,6-5
http://www.basketball-reference.com/players/m/mclemmc01.html,Drake University,1965,3-4-1942,230,1972,False,F-C,6-7
http://www.basketball-reference.com/players/m/mcleoge01.html,Texas Christian University,1953,3-1-1931,200,1953,False,F,6-5
http://www.basketball-reference.com/players/m/mcleoke01.html,Bowling Green State University,2004,5-11-1979,188,2007,False,G,6-2
http://www.basketball-reference.com/players/m/mcleoro01.html,Duke University,1999,17-11-1975,221,2001,False,F,6-8
http://www.basketball-reference.com/players/m/mcmahja01.html,St. John's University,1953,3-12-1928,185,1960,False,G,6-1
http://www.basketball-reference.com/players/m/mcmilna01.html,North Carolina State University,1987,3-8-1964,195,1998,False,G-F,6-5
http://www.basketball-reference.com/players/m/mcmilto01.html,University of Maryland,1976,26-5-1952,215,1986,False,F-C,6-11
http://www.basketball-reference.com/players/m/mcmilji01.html,Columbia University,1971,11-3-1948,215,1979,False,F,6-5
http://www.basketball-reference.com/players/m/mcmilsh01.html,Bradley University,1959,11-3-1936,205,1962,False,F,6-5
http://www.basketball-reference.com/players/m/mcmulma01.html,Xavier University,1950,23-8-1927,210,1951,False,F-C,6-5
http://www.basketball-reference.com/players/m/mcnabch01.html,Arizona State University,1948,19-9-1920,200,1948,False,F,6-2
http://www.basketball-reference.com/players/m/mcnamma01.html,University of California,1983,8-6-1959,235,1991,False,C-F,6-11
http://www.basketball-reference.com/players/m/mcnamjo01.html,University of San Francisco,1951,24-9-1926,210,1952,False,F-C,6-6
http://www.basketball-reference.com/players/m/mcneaje01.html,Marquette University,2015,1-6-1987,200,2015,True,G,6-3
http://www.basketball-reference.com/players/m/mcneach01.html,San Jose State University,1986,15-7-1961,210,1988,False,F,6-7
http://www.basketball-reference.com/players/m/mcneibo01.html,Saint Joseph's University,1961,22-10-1938,170,1962,False,G,6-1
http://www.basketball-reference.com/players/m/mcneila01.html,Marquette University,1974,31-1-1951,195,1979,False,F-C,6-9
http://www.basketball-reference.com/players/m/mcnulca01.html,Purdue University,1955,14-2-1930,185,1955,False,G,6-3
http://www.basketball-reference.com/players/m/mcphepa01.html,DePaul University,2001,3-7-1978,210,2001,False,G,6-4
http://www.basketball-reference.com/players/m/mcpipro01.html,"Montana State University, Billings",1975,5-5-1950,205,1975,False,G,6-3
http://www.basketball-reference.com/players/m/mcqueco01.html,North Carolina State University,1987,18-1-1962,235,1987,False,F,6-11
http://www.basketball-reference.com/players/m/mcraejo01.html,University of Tennessee,2016,28-3-1991,185,2016,True,G,6-6
http://www.basketball-reference.com/players/m/mcreyth01.html,Miles College,1966,8-6-1943,185,1966,False,G,6-3
http://www.basketball-reference.com/players/m/mcrobjo01.html,Duke University,2008,28-2-1987,240,2016,True,F,6-10
http://www.basketball-reference.com/players/m/mcwiler01.html,"California State University, Long Beach",1973,18-4-1950,200,1973,False,F,6-8
http://www.basketball-reference.com/players/m/mearnge01.html,University of Rhode Island,1947,18-4-1922,175,1948,False,F,6-3
http://www.basketball-reference.com/players/m/medvest01.html,NA,2001,4-4-1979,250,2007,False,F,6-10
http://www.basketball-reference.com/players/m/meeda01.html,Western Kentucky University,1994,11-2-1971,175,1995,False,G,6-5
http://www.basketball-reference.com/players/m/meeksjo01.html,University of Kentucky,2010,21-8-1987,208,2016,True,G,6-4
http://www.basketball-reference.com/players/m/meelycl01.html,University of Colorado,1972,10-7-1947,215,1976,False,F-C,6-8
http://www.basketball-reference.com/players/m/meentsc01.html,University of Illinois at Urbana-Champaign,1990,4-1-1964,225,1991,False,F,6-10
http://www.basketball-reference.com/players/m/mehendi01.html,University of Tennessee,1950,20-5-1922,195,1952,False,F-C,6-5
http://www.basketball-reference.com/players/m/meinemo01.html,University of Dayton,1953,30-10-1930,208,1958,False,F-C,6-7
http://www.basketball-reference.com/players/m/meinhca01.html,Long Island University,1948,29-3-1926,185,1949,False,G-F,6-2
http://www.basketball-reference.com/players/m/mejrisa01.html,NA,2016,15-6-1986,245,2016,True,C,7-1
http://www.basketball-reference.com/players/m/mekelga01.html,Wichita State University,2014,4-3-1988,191,2015,True,G,6-3
http://www.basketball-reference.com/players/m/melchbi01.html,Villanova University,1967,19-10-1944,165,1976,False,G,6-1
http://www.basketball-reference.com/players/m/melchga01.html,Duke University,1974,19-1-1951,185,1975,False,G,6-2
http://www.basketball-reference.com/players/m/melofa01.html,Syracuse University,2013,20-6-1990,255,2013,True,C,7-0
http://www.basketball-reference.com/players/m/melvied01.html,Duquesne University,1947,13-2-1916,170,1947,False,G,5-9
http://www.basketball-reference.com/players/m/meminde01.html,Marquette University,1972,13-5-1948,175,1977,False,G,6-0
http://www.basketball-reference.com/players/m/mencech01.html,University of Minnesota,1956,21-4-1933,168,1957,False,G,6-0
http://www.basketball-reference.com/players/m/mengejo01.html,Auburn University,1972,16-10-1949,195,1981,False,G,6-2
http://www.basketball-reference.com/players/m/menkeke01.html,University of Illinois at Urbana-Champaign,1950,2-10-1922,168,1950,False,G,6-0
http://www.basketball-reference.com/players/m/mensapo01.html,George Washington University,2007,7-9-1983,240,2011,True,F,6-9
http://www.basketball-reference.com/players/m/menyade01.html,University of Utah,1968,24-5-1944,210,1968,False,C,6-10
http://www.basketball-reference.com/players/m/mercero01.html,University of Kentucky,1998,18-5-1976,210,2005,False,G-F,6-7
http://www.basketball-reference.com/players/m/meriwjo01.html,Southern Illinois University,1976,26-10-1953,215,1985,False,C-F,6-10
http://www.basketball-reference.com/players/m/meriwpo01.html,Tennessee State University,1963,16-3-1940,180,1963,False,G,6-2
http://www.basketball-reference.com/players/m/meschto01.html,Saint Mary's College of California,1962,26-10-1938,215,1971,False,F,6-6
http://www.basketball-reference.com/players/m/meyerbi01.html,Hiram College,1968,30-8-1943,195,1968,False,G,6-3
http://www.basketball-reference.com/players/m/meyerlo01.html,Iowa State University,1996,30-12-1972,257,1999,False,C,6-10
http://www.basketball-reference.com/players/m/meyerda01.html,"University of California, Los Angeles",1976,21-4-1953,215,1980,False,F-C,6-8
http://www.basketball-reference.com/players/m/miasest01.html,NA,1947,8-8-1924,210,1953,False,C-F,6-5
http://www.basketball-reference.com/players/m/michela01.html,University of Houston,1984,24-3-1960,220,1985,False,F,6-9
http://www.basketball-reference.com/players/m/mickejo01.html,Louisiana State University,2016,9-7-1994,235,2016,True,F,6-8
http://www.basketball-reference.com/players/m/middlkh01.html,Texas A&M University,2013,12-8-1991,234,2016,True,F-G,6-8
http://www.basketball-reference.com/players/m/mihalre01.html,NA,1947,22-9-1916,180,1947,False,G,6-0
http://www.basketball-reference.com/players/m/mihmch01.html,University of Texas at Austin,2001,16-7-1979,265,2009,False,C,7-0
http://www.basketball-reference.com/players/m/mikaned01.html,DePaul University,1949,20-10-1925,230,1954,False,C-F,6-8
http://www.basketball-reference.com/players/m/mikange01.html,DePaul University,1949,18-6-1924,245,1956,False,C,6-10
http://www.basketball-reference.com/players/m/mikanla01.html,University of Minnesota,1971,8-4-1948,210,1971,False,F,6-7
http://www.basketball-reference.com/players/m/mikkeve01.html,Hamline University,1950,21-10-1928,230,1959,False,F-C,6-7
http://www.basketball-reference.com/players/m/miksial01.html,Western Illinois University,1950,2-2-1928,210,1950,False,C,6-7
http://www.basketball-reference.com/players/m/milesaa01.html,University of Kansas,2006,13-4-1983,175,2006,False,G,6-1
http://www.basketball-reference.com/players/m/milescj01.html,NA,2006,18-4-1987,231,2016,True,G-F,6-6
http://www.basketball-reference.com/players/m/milesda01.html,NA,2001,9-10-1981,210,2009,False,F,6-9
http://www.basketball-reference.com/players/m/milesed01.html,Seattle University,1964,5-7-1940,195,1972,False,G-F,6-4
http://www.basketball-reference.com/players/m/milicma01.html,NA,1998,7-5-1977,235,1999,False,G-F,6-6
http://www.basketball-reference.com/players/m/milicda01.html,NA,2004,20-6-1985,250,2013,False,F-C,7-0
http://www.basketball-reference.com/players/m/militna01.html,Cornell University,1947,3-5-1923,195,1947,False,F,6-3
http://www.basketball-reference.com/players/m/millean02.html,University of Utah,2000,19-3-1976,200,2016,True,G,6-3
http://www.basketball-reference.com/players/m/millean01.html,Michigan State University,1995,22-10-1971,225,2005,False,F,6-9
http://www.basketball-reference.com/players/m/millebi01.html,University of North Carolina,1949,24-11-1924,190,1949,False,F,6-3
http://www.basketball-reference.com/players/m/millebo01.html,University of Cincinnati,1984,9-7-1956,230,1984,False,F,6-10
http://www.basketball-reference.com/players/m/millebr01.html,Purdue University,1999,12-4-1976,244,2012,False,C,6-11
http://www.basketball-reference.com/players/m/milleda01.html,University of Kentucky,2013,21-3-1990,235,2015,True,F,6-8
http://www.basketball-reference.com/players/m/milledi01.html,University of Toledo,1981,26-4-1958,215,1981,False,F,6-6
http://www.basketball-reference.com/players/m/milleed01.html,Syracuse University,1953,18-6-1931,225,1954,False,C-F,6-8
http://www.basketball-reference.com/players/m/milleha01.html,University of North Carolina,1947,28-7-1923,230,1947,False,C-F,6-4
http://www.basketball-reference.com/players/m/milleja01.html,University of Notre Dame,1968,19-7-1943,205,1971,False,F,6-5
http://www.basketball-reference.com/players/m/millela01.html,University of North Carolina,1969,4-4-1946,190,1975,False,G-F,6-4
http://www.basketball-reference.com/players/m/millemi01.html,University of Florida,2001,19-2-1980,218,2016,True,F-G,6-8
http://www.basketball-reference.com/players/m/milleol01.html,University of Arkansas,1993,6-4-1970,280,2004,False,C,6-9
http://www.basketball-reference.com/players/m/millequ01.html,Baylor University,2013,18-11-1992,210,2015,True,F,6-9
http://www.basketball-reference.com/players/m/millere01.html,"University of California, Los Angeles",1988,24-8-1965,185,2005,False,G-F,6-7
http://www.basketball-reference.com/players/m/millewa01.html,Duquesne University,1947,30-7-1915,190,1947,False,F,6-2
http://www.basketball-reference.com/players/m/millsch01.html,University of Arizona,1994,25-1-1970,215,2003,False,F,6-6
http://www.basketball-reference.com/players/m/millsjo01.html,Western Kentucky University,1947,7-9-1919,203,1947,False,C-F,6-8
http://www.basketball-reference.com/players/m/millspa02.html,Saint Mary's College of California,2010,11-8-1988,185,2016,True,G,6-0
http://www.basketball-reference.com/players/m/millste01.html,University of Michigan,1991,21-12-1967,230,2001,False,F,6-10
http://www.basketball-reference.com/players/m/millsel01.html,University of Alabama at Birmingham,2015,12-8-1987,225,2016,True,G-F,6-6
http://www.basketball-reference.com/players/m/millspa01.html,Louisiana Tech University,2007,10-2-1985,246,2016,True,F,6-8
http://www.basketball-reference.com/players/m/minerha01.html,University of Southern California,1993,5-5-1971,210,1996,False,G,6-5
http://www.basketball-reference.com/players/m/mingya01.html,NA,2003,12-9-1980,310,2011,False,C,7-6
